No.,Time,,Time 1,Time 2,Delay,,Rata2 Delay,,delay 1,delay 2,var delay,,tot var,Jitter
42352,276.549274,,276.549274,276.559297,0.010023,,,,0.010023,0.005599,-0.004424,,,
42353,276.559297,,276.559297,276.564896,0.005599,,,,0.005599,0.000112,-0.005487,,,
42354,276.564896,,276.564896,276.565008,0.000112,,,,0.000112,0.000258,0.000146,,,
42355,276.565008,,276.565008,276.565266,0.000258,,,,0.000258,0.000235,-2.3E-05,,,
42356,276.565266,,276.565266,276.565501,0.000235,,,,0.000235,0.020801,0.020566,,,
42357,276.565501,,276.565501,276.586302,0.020801,,,,0.020801,0.00803,-0.012771,,,
42358,276.586302,,276.586302,276.594332,0.00803,,,,0.00803,0.009955,0.001925,,,
42359,276.594332,,276.594332,276.604287,0.009955,,,,0.009955,0.000122,-0.009833,,,
42360,276.604287,,276.604287,276.604409,0.000122,,,,0.000122,4.1E-05,-8.1E-05,,,
42361,276.604409,,276.604409,276.60445,4.1E-05,,,,4.1E-05,0.020493,0.020452,,,
42362,276.60445,,276.60445,276.624943,0.020493,,,,0.020493,0.010852,-0.009641,,,
42363,276.624943,,276.624943,276.635795,0.010852,,,,0.010852,0.000147,-0.010705,,,
42364,276.635795,,276.635795,276.635942,0.000147,,,,0.000147,5.5E-05,-9.2E-05,,,
42365,276.635942,,276.635942,276.635997,5.5E-05,,,,5.5E-05,6.8E-05,1.3E-05,,,
42366,276.635997,,276.635997,276.636065,6.8E-05,,,,6.8E-05,6.7E-05,-1E-06,,,
42367,276.636065,,276.636065,276.636132,6.7E-05,,,,6.7E-05,6.6E-05,-1E-06,,,
42368,276.636132,,276.636132,276.636198,6.6E-05,,,,6.6E-05,0.066912,0.066846,,,
42369,276.636198,,276.636198,276.70311,0.066912,,,,0.066912,0.00206,-0.064852,,,
42370,276.70311,,276.70311,276.70517,0.00206,,,,0.00206,0.000952,-0.001108,,,
42371,276.70517,,276.70517,276.706122,0.000952,,,,0.000952,0.010865,0.009913,,,
42372,276.706122,,276.706122,276.716987,0.010865,,,,0.010865,0.000154,-0.010711,,,
42373,276.716987,,276.716987,276.717141,0.000154,,,,0.000154,5.1E-05,-0.000103,,,
42374,276.717141,,276.717141,276.717192,5.1E-05,,,,5.1E-05,0.033165,0.033114,,,
42375,276.717192,,276.717192,276.750357,0.033165,,,,0.033165,0.008146,-0.025019,,,
42376,276.750357,,276.750357,276.758503,0.008146,,,,0.008146,0,-0.008146,,,
42377,276.758503,,276.758503,276.758503,0,,,,0,0,0,,,
42378,276.758503,,276.758503,276.758503,0,,,,0,0,0,,,
42379,276.758503,,276.758503,276.758503,0,,,,0,0.00036,0.00036,,,
42380,276.758503,,276.758503,276.758863,0.00036,,,,0.00036,0.000203,-0.000157,,,
42381,276.758863,,276.758863,276.759066,0.000203,,,,0.000203,8.2E-05,-0.000121,,,
42382,276.759066,,276.759066,276.759148,8.2E-05,,,,8.2E-05,7E-05,-1.2E-05,,,
42383,276.759148,,276.759148,276.759218,7E-05,,,,7E-05,4.3E-05,-2.7E-05,,,
42384,276.759218,,276.759218,276.759261,4.3E-05,,,,4.3E-05,0.003379,0.003336,,,
42385,276.759261,,276.759261,276.76264,0.003379,,,,0.003379,0.000208,-0.003171,,,
42386,276.76264,,276.76264,276.762848,0.000208,,,,0.000208,9.1E-05,-0.000117,,,
42387,276.762848,,276.762848,276.762939,9.1E-05,,,,9.1E-05,3.4E-05,-5.7E-05,,,
42388,276.762939,,276.762939,276.762973,3.4E-05,,,,3.4E-05,0.014104,0.01407,,,
42389,276.762973,,276.762973,276.777077,0.014104,,,,0.014104,0.003729,-0.010375,,,
42390,276.777077,,276.777077,276.780806,0.003729,,,,0.003729,0.018775,0.015046,,,
42391,276.780806,,276.780806,276.799581,0.018775,,,,0.018775,0.000243,-0.018532,,,
42392,276.799581,,276.799581,276.799824,0.000243,,,,0.000243,0.007495,0.007252,,,
42393,276.799824,,276.799824,276.807319,0.007495,,,,0.007495,0.006655,-0.00084,,,
42394,276.807319,,276.807319,276.813974,0.006655,,,,0.006655,0.000217,-0.006438,,,
42395,276.813974,,276.813974,276.814191,0.000217,,,,0.000217,0.002921,0.002704,,,
42396,276.814191,,276.814191,276.817112,0.002921,,,,0.002921,0.001134,-0.001787,,,
42397,276.817112,,276.817112,276.818246,0.001134,,,,0.001134,0.01124,0.010106,,,
42398,276.818246,,276.818246,276.829486,0.01124,,,,0.01124,0.000137,-0.011103,,,
42399,276.829486,,276.829486,276.829623,0.000137,,,,0.000137,3.9E-05,-9.8E-05,,,
42400,276.829623,,276.829623,276.829662,3.9E-05,,,,3.9E-05,3.5E-05,-4E-06,,,
42401,276.829662,,276.829662,276.829697,3.5E-05,,,,3.5E-05,7.3E-05,3.8E-05,,,
42402,276.829697,,276.829697,276.82977,7.3E-05,,,,7.3E-05,8.7E-05,1.4E-05,,,
42403,276.82977,,276.82977,276.829857,8.7E-05,,,,8.7E-05,5.4E-05,-3.3E-05,,,
42404,276.829857,,276.829857,276.829911,5.4E-05,,,,5.4E-05,4E-05,-1.4E-05,,,
42405,276.829911,,276.829911,276.829951,4E-05,,,,4E-05,4.2E-05,2E-06,,,
42406,276.829951,,276.829951,276.829993,4.2E-05,,,,4.2E-05,0.038866,0.038824,,,
42407,276.829993,,276.829993,276.868859,0.038866,,,,0.038866,0.010521,-0.028345,,,
42408,276.868859,,276.868859,276.87938,0.010521,,,,0.010521,0.000165,-0.010356,,,
42409,276.87938,,276.87938,276.879545,0.000165,,,,0.000165,6.1E-05,-0.000104,,,
42410,276.879545,,276.879545,276.879606,6.1E-05,,,,6.1E-05,0.004036,0.003975,,,
42411,276.879606,,276.879606,276.883642,0.004036,,,,0.004036,0.009694,0.005658,,,
42412,276.883642,,276.883642,276.893336,0.009694,,,,0.009694,0.000122,-0.009572,,,
42413,276.893336,,276.893336,276.893458,0.000122,,,,0.000122,4.3E-05,-7.9E-05,,,
42414,276.893458,,276.893458,276.893501,4.3E-05,,,,4.3E-05,0.054336,0.054293,,,
42415,276.893501,,276.893501,276.947837,0.054336,,,,0.054336,0,-0.054336,,,
42416,276.947837,,276.947837,276.947837,0,,,,0,0.000361,0.000361,,,
42417,276.947837,,276.947837,276.948198,0.000361,,,,0.000361,0.000165,-0.000196,,,
42418,276.948198,,276.948198,276.948363,0.000165,,,,0.000165,4.9E-05,-0.000116,,,
42419,276.948363,,276.948363,276.948412,4.9E-05,,,,4.9E-05,4.1E-05,-8E-06,,,
42420,276.948412,,276.948412,276.948453,4.1E-05,,,,4.1E-05,4.2E-05,1E-06,,,
42421,276.948453,,276.948453,276.948495,4.2E-05,,,,4.2E-05,4.2E-05,0,,,
42422,276.948495,,276.948495,276.948537,4.2E-05,,,,4.2E-05,4.1E-05,-1E-06,,,
42423,276.948537,,276.948537,276.948578,4.1E-05,,,,4.1E-05,5.1E-05,1E-05,,,
42424,276.948578,,276.948578,276.948629,5.1E-05,,,,5.1E-05,0.038804,0.038753,,,
42425,276.948629,,276.948629,276.987433,0.038804,,,,0.038804,0.006581,-0.032223,,,
42426,276.987433,,276.987433,276.994014,0.006581,,,,0.006581,0.010489,0.003908,,,
42427,276.994014,,276.994014,277.004503,0.010489,,,,0.010489,0.000148,-0.010341,,,
42428,277.004503,,277.004503,277.004651,0.000148,,,,0.000148,4.6E-05,-0.000102,,,
42429,277.004651,,277.004651,277.004697,4.6E-05,,,,4.6E-05,0.067479,0.067433,,,
42430,277.004697,,277.004697,277.072176,0.067479,,,,0.067479,0.010716,-0.056763,,,
42431,277.072176,,277.072176,277.082892,0.010716,,,,0.010716,0.000149,-0.010567,,,
42432,277.082892,,277.082892,277.083041,0.000149,,,,0.000149,4.6E-05,-0.000103,,,
42433,277.083041,,277.083041,277.083087,4.6E-05,,,,4.6E-05,4.2E-05,-4E-06,,,
42434,277.083087,,277.083087,277.083129,4.2E-05,,,,4.2E-05,4.2E-05,0,,,
42435,277.083129,,277.083129,277.083171,4.2E-05,,,,4.2E-05,4.2E-05,0,,,
42436,277.083171,,277.083171,277.083213,4.2E-05,,,,4.2E-05,4.5E-05,3E-06,,,
42437,277.083213,,277.083213,277.083258,4.5E-05,,,,4.5E-05,4.4E-05,-1E-06,,,
42438,277.083258,,277.083258,277.083302,4.4E-05,,,,4.4E-05,4.2E-05,-2E-06,,,
42439,277.083302,,277.083302,277.083344,4.2E-05,,,,4.2E-05,7.6E-05,3.4E-05,,,
42440,277.083344,,277.083344,277.08342,7.6E-05,,,,7.6E-05,5.6E-05,-2E-05,,,
42441,277.08342,,277.08342,277.083476,5.6E-05,,,,5.6E-05,5.3E-05,-3E-06,,,
42442,277.083476,,277.083476,277.083529,5.3E-05,,,,5.3E-05,4.3E-05,-1E-05,,,
42443,277.083529,,277.083529,277.083572,4.3E-05,,,,4.3E-05,4.6E-05,3E-06,,,
42444,277.083572,,277.083572,277.083618,4.6E-05,,,,4.6E-05,4.9E-05,3E-06,,,
42445,277.083618,,277.083618,277.083667,4.9E-05,,,,4.9E-05,0.039757,0.039708,,,
42446,277.083667,,277.083667,277.123424,0.039757,,,,0.039757,0.010084,-0.029673,,,
42447,277.123424,,277.123424,277.133508,0.010084,,,,0.010084,0.009992,-9.2E-05,,,
42448,277.133508,,277.133508,277.1435,0.009992,,,,0.009992,0.000169,-0.009823,,,
42449,277.1435,,277.1435,277.143669,0.000169,,,,0.000169,0.015845,0.015676,,,
42450,277.143669,,277.143669,277.159514,0.015845,,,,0.015845,0,-0.015845,,,
42451,277.159514,,277.159514,277.159514,0,,,,0,0.000276,0.000276,,,
42452,277.159514,,277.159514,277.15979,0.000276,,,,0.000276,0.026636,0.02636,,,
42453,277.15979,,277.15979,277.186426,0.026636,,,,0.026636,0.009904,-0.016732,,,
42454,277.186426,,277.186426,277.19633,0.009904,,,,0.009904,0,-0.009904,,,
42455,277.19633,,277.19633,277.19633,0,,,,0,0.000475,0.000475,,,
42456,277.19633,,277.19633,277.196805,0.000475,,,,0.000475,0.000148,-0.000327,,,
42457,277.196805,,277.196805,277.196953,0.000148,,,,0.000148,4.7E-05,-0.000101,,,
42458,277.196953,,277.196953,277.197,4.7E-05,,,,4.7E-05,5.5E-05,8E-06,,,
42459,277.197,,277.197,277.197055,5.5E-05,,,,5.5E-05,5.6E-05,1E-06,,,
42460,277.197055,,277.197055,277.197111,5.6E-05,,,,5.6E-05,4.9E-05,-7E-06,,,
42461,277.197111,,277.197111,277.19716,4.9E-05,,,,4.9E-05,6.1E-05,1.2E-05,,,
42462,277.19716,,277.19716,277.197221,6.1E-05,,,,6.1E-05,5E-05,-1.1E-05,,,
42463,277.197221,,277.197221,277.197271,5E-05,,,,5E-05,5.2E-05,2E-06,,,
42464,277.197271,,277.197271,277.197323,5.2E-05,,,,5.2E-05,6E-05,8E-06,,,
42465,277.197323,,277.197323,277.197383,6E-05,,,,6E-05,5.2E-05,-8E-06,,,
42466,277.197383,,277.197383,277.197435,5.2E-05,,,,5.2E-05,5.1E-05,-1E-06,,,
42467,277.197435,,277.197435,277.197486,5.1E-05,,,,5.1E-05,0.016213,0.016162,,,
42468,277.197486,,277.197486,277.213699,0.016213,,,,0.016213,0.03884,0.022627,,,
42469,277.213699,,277.213699,277.252539,0.03884,,,,0.03884,0.03174,-0.0071,,,
42470,277.252539,,277.252539,277.284279,0.03174,,,,0.03174,0,-0.03174,,,
42471,277.284279,,277.284279,277.284279,0,,,,0,0.000264,0.000264,,,
42472,277.284279,,277.284279,277.284543,0.000264,,,,0.000264,0.000123,-0.000141,,,
42473,277.284543,,277.284543,277.284666,0.000123,,,,0.000123,3.9E-05,-8.4E-05,,,
42474,277.284666,,277.284666,277.284705,3.9E-05,,,,3.9E-05,3.8E-05,-1E-06,,,
42475,277.284705,,277.284705,277.284743,3.8E-05,,,,3.8E-05,3.4E-05,-4E-06,,,
42476,277.284743,,277.284743,277.284777,3.4E-05,,,,3.4E-05,3.6E-05,2E-06,,,
42477,277.284777,,277.284777,277.284813,3.6E-05,,,,3.6E-05,0.080561,0.080525,,,
42478,277.284813,,277.284813,277.365374,0.080561,,,,0.080561,0,-0.080561,,,
42479,277.365374,,277.365374,277.365374,0,,,,0,0.000536,0.000536,,,
42480,277.365374,,277.365374,277.36591,0.000536,,,,0.000536,5.4E-05,-0.000482,,,
42481,277.36591,,277.36591,277.365964,5.4E-05,,,,5.4E-05,3.1E-05,-2.3E-05,,,
42482,277.365964,,277.365964,277.365995,3.1E-05,,,,3.1E-05,3E-05,-1E-06,,,
42483,277.365995,,277.365995,277.366025,3E-05,,,,3E-05,3.1E-05,1E-06,,,
42484,277.366025,,277.366025,277.366056,3.1E-05,,,,3.1E-05,2.9E-05,-2E-06,,,
42485,277.366056,,277.366056,277.366085,2.9E-05,,,,2.9E-05,2.6E-05,-3E-06,,,
42486,277.366085,,277.366085,277.366111,2.6E-05,,,,2.6E-05,2.6E-05,0,,,
42487,277.366111,,277.366111,277.366137,2.6E-05,,,,2.6E-05,2.7E-05,1E-06,,,
42488,277.366137,,277.366137,277.366164,2.7E-05,,,,2.7E-05,0.061812,0.061785,,,
42489,277.366164,,277.366164,277.427976,0.061812,,,,0.061812,5.5E-05,-0.061757,,,
42490,277.427976,,277.427976,277.428031,5.5E-05,,,,5.5E-05,2.5E-05,-3E-05,,,
42491,277.428031,,277.428031,277.428056,2.5E-05,,,,2.5E-05,2.3E-05,-2E-06,,,
42492,277.428056,,277.428056,277.428079,2.3E-05,,,,2.3E-05,2.3E-05,0,,,
42493,277.428079,,277.428079,277.428102,2.3E-05,,,,2.3E-05,2.3E-05,0,,,
42494,277.428102,,277.428102,277.428125,2.3E-05,,,,2.3E-05,2.1E-05,-2E-06,,,
42495,277.428125,,277.428125,277.428146,2.1E-05,,,,2.1E-05,2.3E-05,2E-06,,,
42496,277.428146,,277.428146,277.428169,2.3E-05,,,,2.3E-05,2.3E-05,0,,,
42497,277.428169,,277.428169,277.428192,2.3E-05,,,,2.3E-05,2.3E-05,0,,,
42498,277.428192,,277.428192,277.428215,2.3E-05,,,,2.3E-05,0.043786,0.043763,,,
42499,277.428215,,277.428215,277.472001,0.043786,,,,0.043786,0,-0.043786,,,
42500,277.472001,,277.472001,277.472001,0,,,,0,0.010687,0.010687,,,
42501,277.472001,,277.472001,277.482688,0.010687,,,,0.010687,0.000138,-0.010549,,,
42502,277.482688,,277.482688,277.482826,0.000138,,,,0.000138,4.1E-05,-9.7E-05,,,
42503,277.482826,,277.482826,277.482867,4.1E-05,,,,4.1E-05,0.010944,0.010903,,,
42504,277.482867,,277.482867,277.493811,0.010944,,,,0.010944,0.015241,0.004297,,,
42505,277.493811,,277.493811,277.509052,0.015241,,,,0.015241,0,-0.015241,,,
42506,277.509052,,277.509052,277.509052,0,,,,0,0.000397,0.000397,,,
42507,277.509052,,277.509052,277.509449,0.000397,,,,0.000397,0.006615,0.006218,,,
42508,277.509449,,277.509449,277.516064,0.006615,,,,0.006615,0.048151,0.041536,,,
42509,277.516064,,277.516064,277.564215,0.048151,,,,0.048151,0.005033,-0.043118,,,
42510,277.564215,,277.564215,277.569248,0.005033,,,,0.005033,0.01014,0.005107,,,
42511,277.569248,,277.569248,277.579388,0.01014,,,,0.01014,0.000189,-0.009951,,,
42512,277.579388,,277.579388,277.579577,0.000189,,,,0.000189,6.4E-05,-0.000125,,,
42513,277.579577,,277.579577,277.579641,6.4E-05,,,,6.4E-05,4.9E-05,-1.5E-05,,,
42514,277.579641,,277.579641,277.57969,4.9E-05,,,,4.9E-05,7.6E-05,2.7E-05,,,
42515,277.57969,,277.57969,277.579766,7.6E-05,,,,7.6E-05,6.1E-05,-1.5E-05,,,
42516,277.579766,,277.579766,277.579827,6.1E-05,,,,6.1E-05,5.5E-05,-6E-06,,,
42517,277.579827,,277.579827,277.579882,5.5E-05,,,,5.5E-05,5.7E-05,2E-06,,,
42518,277.579882,,277.579882,277.579939,5.7E-05,,,,5.7E-05,0.04032,0.040263,,,
42519,277.579939,,277.579939,277.620259,0.04032,,,,0.04032,0.009361,-0.030959,,,
42520,277.620259,,277.620259,277.62962,0.009361,,,,0.009361,0.0015,-0.007861,,,
42521,277.62962,,277.62962,277.63112,0.0015,,,,0.0015,0.000197,-0.001303,,,
42522,277.63112,,277.63112,277.631317,0.000197,,,,0.000197,7.1E-05,-0.000126,,,
42523,277.631317,,277.631317,277.631388,7.1E-05,,,,7.1E-05,5.2E-05,-1.9E-05,,,
42524,277.631388,,277.631388,277.63144,5.2E-05,,,,5.2E-05,5.9E-05,7E-06,,,
42525,277.63144,,277.63144,277.631499,5.9E-05,,,,5.9E-05,5.5E-05,-4E-06,,,
42526,277.631499,,277.631499,277.631554,5.5E-05,,,,5.5E-05,9.4E-05,3.9E-05,,,
42527,277.631554,,277.631554,277.631648,9.4E-05,,,,9.4E-05,0.018939,0.018845,,,
42528,277.631648,,277.631648,277.650587,0.018939,,,,0.018939,0.009711,-0.009228,,,
42529,277.650587,,277.650587,277.660298,0.009711,,,,0.009711,0.000204,-0.009507,,,
42530,277.660298,,277.660298,277.660502,0.000204,,,,0.000204,0.010726,0.010522,,,
42531,277.660502,,277.660502,277.671228,0.010726,,,,0.010726,0,-0.010726,,,
42532,277.671228,,277.671228,277.671228,0,,,,0,0.000345,0.000345,,,
42533,277.671228,,277.671228,277.671573,0.000345,,,,0.000345,0.000194,-0.000151,,,
42534,277.671573,,277.671573,277.671767,0.000194,,,,0.000194,5.5E-05,-0.000139,,,
42535,277.671767,,277.671767,277.671822,5.5E-05,,,,5.5E-05,5E-05,-5E-06,,,
42536,277.671822,,277.671822,277.671872,5E-05,,,,5E-05,0.055197,0.055147,,,
42537,277.671872,,277.671872,277.727069,0.055197,,,,0.055197,0,-0.055197,,,
42538,277.727069,,277.727069,277.727069,0,,,,0,0.005052,0.005052,,,
42539,277.727069,,277.727069,277.732121,0.005052,,,,0.005052,0.000368,-0.004684,,,
42540,277.732121,,277.732121,277.732489,0.000368,,,,0.000368,0.000142,-0.000226,,,
42541,277.732489,,277.732489,277.732631,0.000142,,,,0.000142,4.5E-05,-9.7E-05,,,
42542,277.732631,,277.732631,277.732676,4.5E-05,,,,4.5E-05,6.6E-05,2.1E-05,,,
42543,277.732676,,277.732676,277.732742,6.6E-05,,,,6.6E-05,6.1E-05,-5E-06,,,
42544,277.732742,,277.732742,277.732803,6.1E-05,,,,6.1E-05,7.8E-05,1.7E-05,,,
42545,277.732803,,277.732803,277.732881,7.8E-05,,,,7.8E-05,0.00014,6.2E-05,,,
42546,277.732881,,277.732881,277.733021,0.00014,,,,0.00014,7.1E-05,-6.9E-05,,,
42547,277.733021,,277.733021,277.733092,7.1E-05,,,,7.1E-05,0.008776,0.008705,,,
42548,277.733092,,277.733092,277.741868,0.008776,,,,0.008776,0.020492,0.011716,,,
42549,277.741868,,277.741868,277.76236,0.020492,,,,0.020492,0.041049,0.020557,,,
42550,277.76236,,277.76236,277.803409,0.041049,,,,0.041049,0.030193,-0.010856,,,
42551,277.803409,,277.803409,277.833602,0.030193,,,,0.030193,0,-0.030193,,,
42552,277.833602,,277.833602,277.833602,0,,,,0,0.010938,0.010938,,,
42553,277.833602,,277.833602,277.84454,0.010938,,,,0.010938,0.000136,-0.010802,,,
42554,277.84454,,277.84454,277.844676,0.000136,,,,0.000136,4.1E-05,-9.5E-05,,,
42555,277.844676,,277.844676,277.844717,4.1E-05,,,,4.1E-05,3.8E-05,-3E-06,,,
42556,277.844717,,277.844717,277.844755,3.8E-05,,,,3.8E-05,3.8E-05,-5.68434E-14,,,
42557,277.844755,,277.844755,277.844793,3.8E-05,,,,3.8E-05,3.4E-05,-4E-06,,,
42558,277.844793,,277.844793,277.844827,3.4E-05,,,,3.4E-05,8.8E-05,5.4E-05,,,
42559,277.844827,,277.844827,277.844915,8.8E-05,,,,8.8E-05,5E-05,-3.8E-05,,,
42560,277.844915,,277.844915,277.844965,5E-05,,,,5E-05,4.5E-05,-5E-06,,,
42561,277.844965,,277.844965,277.84501,4.5E-05,,,,4.5E-05,4.3E-05,-2E-06,,,
42562,277.84501,,277.84501,277.845053,4.3E-05,,,,4.3E-05,6.7E-05,2.4E-05,,,
42563,277.845053,,277.845053,277.84512,6.7E-05,,,,6.7E-05,0.008276,0.008209,,,
42564,277.84512,,277.84512,277.853396,0.008276,,,,0.008276,0.010872,0.002596,,,
42565,277.853396,,277.853396,277.864268,0.010872,,,,0.010872,0.000221,-0.010651,,,
42566,277.864268,,277.864268,277.864489,0.000221,,,,0.000221,0.00012,-0.000101,,,
42567,277.864489,,277.864489,277.864609,0.00012,,,,0.00012,4.6E-05,-7.4E-05,,,
42568,277.864609,,277.864609,277.864655,4.6E-05,,,,4.6E-05,4.1E-05,-5E-06,,,
42569,277.864655,,277.864655,277.864696,4.1E-05,,,,4.1E-05,0.009955,0.009914,,,
42570,277.864696,,277.864696,277.874651,0.009955,,,,0.009955,0.000127,-0.009828,,,
42571,277.874651,,277.874651,277.874778,0.000127,,,,0.000127,0.03001,0.029883,,,
42572,277.874778,,277.874778,277.904788,0.03001,,,,0.03001,0.010408,-0.019602,,,
42573,277.904788,,277.904788,277.915196,0.010408,,,,0.010408,0.000329,-0.010079,,,
42574,277.915196,,277.915196,277.915525,0.000329,,,,0.000329,0.000131,-0.000198,,,
42575,277.915525,,277.915525,277.915656,0.000131,,,,0.000131,6.6E-05,-6.5E-05,,,
42576,277.915656,,277.915656,277.915722,6.6E-05,,,,6.6E-05,5.9E-05,-7E-06,,,
42577,277.915722,,277.915722,277.915781,5.9E-05,,,,5.9E-05,6.3E-05,4E-06,,,
42578,277.915781,,277.915781,277.915844,6.3E-05,,,,6.3E-05,5E-05,-1.3E-05,,,
42579,277.915844,,277.915844,277.915894,5E-05,,,,5E-05,6.3E-05,1.3E-05,,,
42580,277.915894,,277.915894,277.915957,6.3E-05,,,,6.3E-05,0.009161,0.009098,,,
42581,277.915957,,277.915957,277.925118,0.009161,,,,0.009161,0.000169,-0.008992,,,
42582,277.925118,,277.925118,277.925287,0.000169,,,,0.000169,0.000101,-6.8E-05,,,
42583,277.925287,,277.925287,277.925388,0.000101,,,,0.000101,0.019369,0.019268,,,
42584,277.925388,,277.925388,277.944757,0.019369,,,,0.019369,0,-0.019369,,,
42585,277.944757,,277.944757,277.944757,0,,,,0,0.000212,0.000212,,,
42586,277.944757,,277.944757,277.944969,0.000212,,,,0.000212,8.9E-05,-0.000123,,,
42587,277.944969,,277.944969,277.945058,8.9E-05,,,,8.9E-05,3.3E-05,-5.6E-05,,,
42588,277.945058,,277.945058,277.945091,3.3E-05,,,,3.3E-05,3.1E-05,-2E-06,,,
42589,277.945091,,277.945091,277.945122,3.1E-05,,,,3.1E-05,0.01989,0.019859,,,
42590,277.945122,,277.945122,277.965012,0.01989,,,,0.01989,0.010122,-0.009768,,,
42591,277.965012,,277.965012,277.975134,0.010122,,,,0.010122,0.00015,-0.009972,,,
42592,277.975134,,277.975134,277.975284,0.00015,,,,0.00015,4E-05,-0.00011,,,
42593,277.975284,,277.975284,277.975324,4E-05,,,,4E-05,3.9E-05,-1E-06,,,
42594,277.975324,,277.975324,277.975363,3.9E-05,,,,3.9E-05,7E-05,3.1E-05,,,
42595,277.975363,,277.975363,277.975433,7E-05,,,,7E-05,0.044131,0.044061,,,
42596,277.975433,,277.975433,278.019564,0.044131,,,,0.044131,0.006399,-0.037732,,,
42597,278.019564,,278.019564,278.025963,0.006399,,,,0.006399,0.000241,-0.006158,,,
42598,278.025963,,278.025963,278.026204,0.000241,,,,0.000241,0.000121,-0.00012,,,
42599,278.026204,,278.026204,278.026325,0.000121,,,,0.000121,4.4E-05,-7.7E-05,,,
42600,278.026325,,278.026325,278.026369,4.4E-05,,,,4.4E-05,4.1E-05,-3E-06,,,
42601,278.026369,,278.026369,278.02641,4.1E-05,,,,4.1E-05,3.8E-05,-3E-06,,,
42602,278.02641,,278.02641,278.026448,3.8E-05,,,,3.8E-05,0.028576,0.028538,,,
42603,278.026448,,278.026448,278.055024,0.028576,,,,0.028576,0.003062,-0.025514,,,
42604,278.055024,,278.055024,278.058086,0.003062,,,,0.003062,0.009974,0.006912,,,
42605,278.058086,,278.058086,278.06806,0.009974,,,,0.009974,0.030172,0.020198,,,
42606,278.06806,,278.06806,278.098232,0.030172,,,,0.030172,0.009867,-0.020305,,,
42607,278.098232,,278.098232,278.108099,0.009867,,,,0.009867,0.000115,-0.009752,,,
42608,278.108099,,278.108099,278.108214,0.000115,,,,0.000115,3.9E-05,-7.6E-05,,,
42609,278.108214,,278.108214,278.108253,3.9E-05,,,,3.9E-05,3.8E-05,-1E-06,,,
42610,278.108253,,278.108253,278.108291,3.8E-05,,,,3.8E-05,3.9E-05,1E-06,,,
42611,278.108291,,278.108291,278.10833,3.9E-05,,,,3.9E-05,4.2E-05,3E-06,,,
42612,278.10833,,278.10833,278.108372,4.2E-05,,,,4.2E-05,4E-05,-2E-06,,,
42613,278.108372,,278.108372,278.108412,4E-05,,,,4E-05,4.1E-05,1E-06,,,
42614,278.108412,,278.108412,278.108453,4.1E-05,,,,4.1E-05,0.081438,0.081397,,,
42615,278.108453,,278.108453,278.189891,0.081438,,,,0.081438,0.000305,-0.081133,,,
42616,278.189891,,278.189891,278.190196,0.000305,,,,0.000305,7.3E-05,-0.000232,,,
42617,278.190196,,278.190196,278.190269,7.3E-05,,,,7.3E-05,4.8E-05,-2.5E-05,,,
42618,278.190269,,278.190269,278.190317,4.8E-05,,,,4.8E-05,5.2E-05,4E-06,,,
42619,278.190317,,278.190317,278.190369,5.2E-05,,,,5.2E-05,4.8E-05,-4E-06,,,
42620,278.190369,,278.190369,278.190417,4.8E-05,,,,4.8E-05,4.5E-05,-3E-06,,,
42621,278.190417,,278.190417,278.190462,4.5E-05,,,,4.5E-05,4.8E-05,3E-06,,,
42622,278.190462,,278.190462,278.19051,4.8E-05,,,,4.8E-05,4.7E-05,-1E-06,,,
42623,278.19051,,278.19051,278.190557,4.7E-05,,,,4.7E-05,4.7E-05,0,,,
42624,278.190557,,278.190557,278.190604,4.7E-05,,,,4.7E-05,0.103471,0.103424,,,
42625,278.190604,,278.190604,278.294075,0.103471,,,,0.103471,0.000159,-0.103312,,,
42626,278.294075,,278.294075,278.294234,0.000159,,,,0.000159,4.9E-05,-0.00011,,,
42627,278.294234,,278.294234,278.294283,4.9E-05,,,,4.9E-05,0.000909,0.00086,,,
42628,278.294283,,278.294283,278.295192,0.000909,,,,0.000909,0.000129,-0.00078,,,
42629,278.295192,,278.295192,278.295321,0.000129,,,,0.000129,0.000101,-2.8E-05,,,
42630,278.295321,,278.295321,278.295422,0.000101,,,,0.000101,4.8E-05,-5.3E-05,,,
42631,278.295422,,278.295422,278.29547,4.8E-05,,,,4.8E-05,5.3E-05,5E-06,,,
42632,278.29547,,278.29547,278.295523,5.3E-05,,,,5.3E-05,5.1E-05,-2E-06,,,
42633,278.295523,,278.295523,278.295574,5.1E-05,,,,5.1E-05,4.8E-05,-3E-06,,,
42634,278.295574,,278.295574,278.295622,4.8E-05,,,,4.8E-05,4.8E-05,0,,,
42635,278.295622,,278.295622,278.29567,4.8E-05,,,,4.8E-05,4.7E-05,-1E-06,,,
42636,278.29567,,278.29567,278.295717,4.7E-05,,,,4.7E-05,4.8E-05,1E-06,,,
42637,278.295717,,278.295717,278.295765,4.8E-05,,,,4.8E-05,5.1E-05,3E-06,,,
42638,278.295765,,278.295765,278.295816,5.1E-05,,,,5.1E-05,0.034587,0.034536,,,
42639,278.295816,,278.295816,278.330403,0.034587,,,,0.034587,0,-0.034587,,,
42640,278.330403,,278.330403,278.330403,0,,,,0,0,0,,,
42641,278.330403,,278.330403,278.330403,0,,,,0,0,0,,,
42642,278.330403,,278.330403,278.330403,0,,,,0,0,0,,,
