No.,Time,,Time 1,Time 2,Delay,,Rata2 Delay,,Delay 1,Delay 2,Var delay,,Total Var ,Jitter
31246,296.183306,,296.183306,296.185431,0.002125,,,,0.002125,0.013177,0.011052,,,
31247,296.185431,,296.185431,296.198608,0.013177,,,,0.013177,0.006846,-0.006331,,,
31248,296.198608,,296.198608,296.205454,0.006846,,,,0.006846,0.013779,0.006933,,,
31249,296.205454,,296.205454,296.219233,0.013779,,,,0.013779,0.006725,-0.007054,,,
31250,296.219233,,296.219233,296.225958,0.006725,,,,0.006725,0.013327,0.006602,,,
31251,296.225958,,296.225958,296.239285,0.013327,,,,0.013327,0.005936,-0.007391,,,
31252,296.239285,,296.239285,296.245221,0.005936,,,,0.005936,0.013657,0.007721,,,
31253,296.245221,,296.245221,296.258878,0.013657,,,,0.013657,0.006092,-0.007565,,,
31254,296.258878,,296.258878,296.26497,0.006092,,,,0.006092,0.014361,0.008269,,,
31255,296.26497,,296.26497,296.279331,0.014361,,,,0.014361,0.006194,-0.008167,,,
31256,296.279331,,296.279331,296.285525,0.006194,,,,0.006194,0.013257,0.007063,,,
31257,296.285525,,296.285525,296.298782,0.013257,,,,0.013257,0.006599,-0.006658,,,
31258,296.298782,,296.298782,296.305381,0.006599,,,,0.006599,0.013855,0.007256,,,
31259,296.305381,,296.305381,296.319236,0.013855,,,,0.013855,0.006777,-0.007078,,,
31260,296.319236,,296.319236,296.326013,0.006777,,,,0.006777,0.00513,-0.001647,,,
31261,296.326013,,296.326013,296.331143,0.00513,,,,0.00513,0.000397,-0.004733,,,
31262,296.331143,,296.331143,296.33154,0.000397,,,,0.000397,0.007101,0.006704,,,
31263,296.33154,,296.33154,296.338641,0.007101,,,,0.007101,0.00673,-0.000371,,,
31264,296.338641,,296.338641,296.345371,0.00673,,,,0.00673,0.010538,0.003808,,,
31265,296.345371,,296.345371,296.355909,0.010538,,,,0.010538,0.002746,-0.007792,,,
31266,296.355909,,296.355909,296.358655,0.002746,,,,0.002746,0.007069,0.004323,,,
31267,296.358655,,296.358655,296.365724,0.007069,,,,0.007069,0.013632,0.006563,,,
31268,296.365724,,296.365724,296.379356,0.013632,,,,0.013632,0.005923,-0.007709,,,
31269,296.379356,,296.379356,296.385279,0.005923,,,,0.005923,0.013596,0.007673,,,
31270,296.385279,,296.385279,296.398875,0.013596,,,,0.013596,0.007041,-0.006555,,,
31271,296.398875,,296.398875,296.405916,0.007041,,,,0.007041,0.014218,0.007177,,,
31272,296.405916,,296.405916,296.420134,0.014218,,,,0.014218,0.005219,-0.008999,,,
31273,296.420134,,296.420134,296.425353,0.005219,,,,0.005219,0.013662,0.008443,,,
31274,296.425353,,296.425353,296.439015,0.013662,,,,0.013662,0.005929,-0.007733,,,
31275,296.439015,,296.439015,296.444944,0.005929,,,,0.005929,0.013898,0.007969,,,
31276,296.444944,,296.444944,296.458842,0.013898,,,,0.013898,0.006616,-0.007282,,,
31277,296.458842,,296.458842,296.465458,0.006616,,,,0.006616,0.017316,0.0107,,,
31278,296.465458,,296.465458,296.482774,0.017316,,,,0.017316,0.003322,-0.013994,,,
31279,296.482774,,296.482774,296.486096,0.003322,,,,0.003322,0.012838,0.009516,,,
31280,296.486096,,296.486096,296.498934,0.012838,,,,0.012838,0.006845,-0.005993,,,
31281,296.498934,,296.498934,296.505779,0.006845,,,,0.006845,0.013089,0.006244,,,
31282,296.505779,,296.505779,296.518868,0.013089,,,,0.013089,0.007145,-0.005944,,,
31283,296.518868,,296.518868,296.526013,0.007145,,,,0.007145,0.019675,0.01253,,,
31284,296.526013,,296.526013,296.545688,0.019675,,,,0.019675,0.0193,-0.000375,,,
31285,296.545688,,296.545688,296.564988,0.0193,,,,0.0193,0.000701,-0.018599,,,
31286,296.564988,,296.564988,296.565689,0.000701,,,,0.000701,0.000626,-7.5E-05,,,
31287,296.565689,,296.565689,296.566315,0.000626,,,,0.000626,0.000538,-8.8E-05,,,
31288,296.566315,,296.566315,296.566853,0.000538,,,,0.000538,0.014183,0.013645,,,
31289,296.566853,,296.566853,296.581036,0.014183,,,,0.014183,0.004811,-0.009372,,,
31290,296.581036,,296.581036,296.585847,0.004811,,,,0.004811,0.008396,0.003585,,,
31291,296.585847,,296.585847,296.594243,0.008396,,,,0.008396,0.011247,0.002851,,,
31292,296.594243,,296.594243,296.60549,0.011247,,,,0.011247,0.013761,0.002514,,,
31293,296.60549,,296.60549,296.619251,0.013761,,,,0.013761,0.006479,-0.007282,,,
31294,296.619251,,296.619251,296.62573,0.006479,,,,0.006479,0.013259,0.00678,,,
31295,296.62573,,296.62573,296.638989,0.013259,,,,0.013259,0.006621,-0.006638,,,
31296,296.638989,,296.638989,296.64561,0.006621,,,,0.006621,0.014409,0.007788,,,
31297,296.64561,,296.64561,296.660019,0.014409,,,,0.014409,0.006293,-0.008116,,,
31298,296.660019,,296.660019,296.666312,0.006293,,,,0.006293,0.013414,0.007121,,,
31299,296.666312,,296.666312,296.679726,0.013414,,,,0.013414,0.005997,-0.007417,,,
31300,296.679726,,296.679726,296.685723,0.005997,,,,0.005997,0.01265,0.006653,,,
31301,296.685723,,296.685723,296.698373,0.01265,,,,0.01265,0.007499,-0.005151,,,
31302,296.698373,,296.698373,296.705872,0.007499,,,,0.007499,0.015513,0.008014,,,
31303,296.705872,,296.705872,296.721385,0.015513,,,,0.015513,0.003975,-0.011538,,,
31304,296.721385,,296.721385,296.72536,0.003975,,,,0.003975,0.012971,0.008996,,,
31305,296.72536,,296.72536,296.738331,0.012971,,,,0.012971,0.007577,-0.005394,,,
31306,296.738331,,296.738331,296.745908,0.007577,,,,0.007577,0.012556,0.004979,,,
31307,296.745908,,296.745908,296.758464,0.012556,,,,0.012556,0.007623,-0.004933,,,
31308,296.758464,,296.758464,296.766087,0.007623,,,,0.007623,0.014994,0.007371,,,
31309,296.766087,,296.766087,296.781081,0.014994,,,,0.014994,0.00412,-0.010874,,,
31310,296.781081,,296.781081,296.785201,0.00412,,,,0.00412,0.013361,0.009241,,,
31311,296.785201,,296.785201,296.798562,0.013361,,,,0.013361,0.006885,-0.006476,,,
31312,296.798562,,296.798562,296.805447,0.006885,,,,0.006885,0.013174,0.006289,,,
31313,296.805447,,296.805447,296.818621,0.013174,,,,0.013174,0.012089,-0.001085,,,
31314,296.818621,,296.818621,296.83071,0.012089,,,,0.012089,0.008155,-0.003934,,,
31315,296.83071,,296.83071,296.838865,0.008155,,,,0.008155,0.006703,-0.001452,,,
31316,296.838865,,296.838865,296.845568,0.006703,,,,0.006703,0.014,0.007297,,,
31317,296.845568,,296.845568,296.859568,0.014,,,,0.014,0.011881,-0.002119,,,
31318,296.859568,,296.859568,296.871449,0.011881,,,,0.011881,0.000171,-0.01171,,,
31319,296.871449,,296.871449,296.87162,0.000171,,,,0.000171,0.007498,0.007327,,,
31320,296.87162,,296.87162,296.879118,0.007498,,,,0.007498,0.006288,-0.00121,,,
31321,296.879118,,296.879118,296.885406,0.006288,,,,0.006288,0.013483,0.007195,,,
31322,296.885406,,296.885406,296.898889,0.013483,,,,0.013483,0.006496,-0.006987,,,
31323,296.898889,,296.898889,296.905385,0.006496,,,,0.006496,0.014725,0.008229,,,
31324,296.905385,,296.905385,296.92011,0.014725,,,,0.014725,0.005645,-0.00908,,,
31325,296.92011,,296.92011,296.925755,0.005645,,,,0.005645,0.012704,0.007059,,,
31326,296.925755,,296.925755,296.938459,0.012704,,,,0.012704,0.002582,-0.010122,,,
31327,296.938459,,296.938459,296.941041,0.002582,,,,0.002582,0.004233,0.001651,,,
31328,296.941041,,296.941041,296.945274,0.004233,,,,0.004233,0.013968,0.009735,,,
31329,296.945274,,296.945274,296.959242,0.013968,,,,0.013968,0.006821,-0.007147,,,
31330,296.959242,,296.959242,296.966063,0.006821,,,,0.006821,0.012805,0.005984,,,
31331,296.966063,,296.966063,296.978868,0.012805,,,,0.012805,0.006686,-0.006119,,,
31332,296.978868,,296.978868,296.985554,0.006686,,,,0.006686,0.013637,0.006951,,,
31333,296.985554,,296.985554,296.999191,0.013637,,,,0.013637,0.006514,-0.007123,,,
31334,296.999191,,296.999191,297.005705,0.006514,,,,0.006514,0.01338,0.006866,,,
31335,297.005705,,297.005705,297.019085,0.01338,,,,0.01338,0.006348,-0.007032,,,
31336,297.019085,,297.019085,297.025433,0.006348,,,,0.006348,0.020358,0.01401,,,
31337,297.025433,,297.025433,297.045791,0.020358,,,,0.020358,0.013227,-0.007131,,,
31338,297.045791,,297.045791,297.059018,0.013227,,,,0.013227,0.000698,-0.012529,,,
31339,297.059018,,297.059018,297.059716,0.000698,,,,0.000698,0.006114,0.005416,,,
31340,297.059716,,297.059716,297.06583,0.006114,,,,0.006114,0.013163,0.007049,,,
31341,297.06583,,297.06583,297.078993,0.013163,,,,0.013163,0.006839,-0.006324,,,
31342,297.078993,,297.078993,297.085832,0.006839,,,,0.006839,0.013196,0.006357,,,
31343,297.085832,,297.085832,297.099028,0.013196,,,,0.013196,0.006339,-0.006857,,,
31344,297.099028,,297.099028,297.105367,0.006339,,,,0.006339,0.00873,0.002391,,,
31345,297.105367,,297.105367,297.114097,0.00873,,,,0.00873,0.011871,0.003141,,,
31346,297.114097,,297.114097,297.125968,0.011871,,,,0.011871,0.013308,0.001437,,,
31347,297.125968,,297.125968,297.139276,0.013308,,,,0.013308,0.006422,-0.006886,,,
31348,297.139276,,297.139276,297.145698,0.006422,,,,0.006422,0.013539,0.007117,,,
31349,297.145698,,297.145698,297.159237,0.013539,,,,0.013539,0.006456,-0.007083,,,
31350,297.159237,,297.159237,297.165693,0.006456,,,,0.006456,0.008363,0.001907,,,
31351,297.165693,,297.165693,297.174056,0.008363,,,,0.008363,0.006818,-0.001545,,,
31352,297.174056,,297.174056,297.180874,0.006818,,,,0.006818,0.006476,-0.000342,,,
31353,297.180874,,297.180874,297.18735,0.006476,,,,0.006476,0.013063,0.006587,,,
31354,297.18735,,297.18735,297.200413,0.013063,,,,0.013063,0.014679,0.001616,,,
31355,297.200413,,297.200413,297.215092,0.014679,,,,0.014679,0.019937,0.005258,,,
31356,297.215092,,297.215092,297.235029,0.019937,,,,0.019937,0.002732,-0.017205,,,
31357,297.235029,,297.235029,297.237761,0.002732,,,,0.002732,0.002078,-0.000654,,,
31358,297.237761,,297.237761,297.239839,0.002078,,,,0.002078,0.005195,0.003117,,,
31359,297.239839,,297.239839,297.245034,0.005195,,,,0.005195,0.01695,0.011755,,,
31360,297.245034,,297.245034,297.261984,0.01695,,,,0.01695,0.004262,-0.012688,,,
31361,297.261984,,297.261984,297.266246,0.004262,,,,0.004262,0.011399,0.007137,,,
31362,297.266246,,297.266246,297.277645,0.011399,,,,0.011399,0.006248,-0.005151,,,
31363,297.277645,,297.277645,297.283893,0.006248,,,,0.006248,0.016187,0.009939,,,
31364,297.283893,,297.283893,297.30008,0.016187,,,,0.016187,0.008956,-0.007231,,,
31365,297.30008,,297.30008,297.309036,0.008956,,,,0.008956,0.011573,0.002617,,,
31366,297.309036,,297.309036,297.320609,0.011573,,,,0.011573,0.004673,-0.0069,,,
31367,297.320609,,297.320609,297.325282,0.004673,,,,0.004673,0.014975,0.010302,,,
31368,297.325282,,297.325282,297.340257,0.014975,,,,0.014975,0.005557,-0.009418,,,
31369,297.340257,,297.340257,297.345814,0.005557,,,,0.005557,0.013317,0.00776,,,
31370,297.345814,,297.345814,297.359131,0.013317,,,,0.013317,0.006696,-0.006621,,,
31371,297.359131,,297.359131,297.365827,0.006696,,,,0.006696,0.015213,0.008517,,,
31372,297.365827,,297.365827,297.38104,0.015213,,,,0.015213,0.003869,-0.011344,,,
31373,297.38104,,297.38104,297.384909,0.003869,,,,0.003869,0,-0.003869,,,
31374,297.384909,,297.384909,297.384909,0,,,,0,0.000912,0.000912,,,
31375,297.384909,,297.384909,297.385821,0.000912,,,,0.000912,0.008891,0.007979,,,
31376,297.385821,,297.385821,297.394712,0.008891,,,,0.008891,0.011163,0.002272,,,
31377,297.394712,,297.394712,297.405875,0.011163,,,,0.011163,0.013714,0.002551,,,
31378,297.405875,,297.405875,297.419589,0.013714,,,,0.013714,0.005996,-0.007718,,,
31379,297.419589,,297.419589,297.425585,0.005996,,,,0.005996,0.013143,0.007147,,,
31380,297.425585,,297.425585,297.438728,0.013143,,,,0.013143,0.006298,-0.006845,,,
31381,297.438728,,297.438728,297.445026,0.006298,,,,0.006298,0.016058,0.00976,,,
31382,297.445026,,297.445026,297.461084,0.016058,,,,0.016058,0.0041,-0.011958,,,
31383,297.461084,,297.461084,297.465184,0.0041,,,,0.0041,0.018052,0.013952,,,
31384,297.465184,,297.465184,297.483236,0.018052,,,,0.018052,0.002916,-0.015136,,,
31385,297.483236,,297.483236,297.486152,0.002916,,,,0.002916,0.016171,0.013255,,,
31386,297.486152,,297.486152,297.502323,0.016171,,,,0.016171,0.002787,-0.013384,,,
31387,297.502323,,297.502323,297.50511,0.002787,,,,0.002787,0.013244,0.010457,,,
31388,297.50511,,297.50511,297.518354,0.013244,,,,0.013244,0.007428,-0.005816,,,
31389,297.518354,,297.518354,297.525782,0.007428,,,,0.007428,0.019416,0.011988,,,
31390,297.525782,,297.525782,297.545198,0.019416,,,,0.019416,0.0146,-0.004816,,,
31391,297.545198,,297.545198,297.559798,0.0146,,,,0.0146,0.000757,-0.013843,,,
31392,297.559798,,297.559798,297.560555,0.000757,,,,0.000757,0.005225,0.004468,,,
31393,297.560555,,297.560555,297.56578,0.005225,,,,0.005225,0.012838,0.007613,,,
31394,297.56578,,297.56578,297.578618,0.012838,,,,0.012838,0.006691,-0.006147,,,
31395,297.578618,,297.578618,297.585309,0.006691,,,,0.006691,0.014912,0.008221,,,
31396,297.585309,,297.585309,297.600221,0.014912,,,,0.014912,0.005547,-0.009365,,,
31397,297.600221,,297.600221,297.605768,0.005547,,,,0.005547,0.015271,0.009724,,,
31398,297.605768,,297.605768,297.621039,0.015271,,,,0.015271,0.004452,-0.010819,,,
31399,297.621039,,297.621039,297.625491,0.004452,,,,0.004452,0.0148,0.010348,,,
31400,297.625491,,297.625491,297.640291,0.0148,,,,0.0148,0.005504,-0.009296,,,
31401,297.640291,,297.640291,297.645795,0.005504,,,,0.005504,0.014096,0.008592,,,
31402,297.645795,,297.645795,297.659891,0.014096,,,,0.014096,0.005608,-0.008488,,,
31403,297.659891,,297.659891,297.665499,0.005608,,,,0.005608,0.013369,0.007761,,,
31404,297.665499,,297.665499,297.678868,0.013369,,,,0.013369,0.007281,-0.006088,,,
31405,297.678868,,297.678868,297.686149,0.007281,,,,0.007281,0.015614,0.008333,,,
31406,297.686149,,297.686149,297.701763,0.015614,,,,0.015614,0.003911,-0.011703,,,
31407,297.701763,,297.701763,297.705674,0.003911,,,,0.003911,0.013731,0.00982,,,
31408,297.705674,,297.705674,297.719405,0.013731,,,,0.013731,0.005703,-0.008028,,,
31409,297.719405,,297.719405,297.725108,0.005703,,,,0.005703,0.013846,0.008143,,,
31410,297.725108,,297.725108,297.738954,0.013846,,,,0.013846,0.006878,-0.006968,,,
31411,297.738954,,297.738954,297.745832,0.006878,,,,0.006878,0.014103,0.007225,,,
31412,297.745832,,297.745832,297.759935,0.014103,,,,0.014103,0.005225,-0.008878,,,
31413,297.759935,,297.759935,297.76516,0.005225,,,,0.005225,0.016813,0.011588,,,
31414,297.76516,,297.76516,297.781973,0.016813,,,,0.016813,0.004217,-0.012596,,,
31415,297.781973,,297.781973,297.78619,0.004217,,,,0.004217,0.012631,0.008414,,,
31416,297.78619,,297.78619,297.798821,0.012631,,,,0.012631,0.006483,-0.006148,,,
31417,297.798821,,297.798821,297.805304,0.006483,,,,0.006483,0.016694,0.010211,,,
31418,297.805304,,297.805304,297.821998,0.016694,,,,0.016694,0.004275,-0.012419,,,
31419,297.821998,,297.821998,297.826273,0.004275,,,,0.004275,0.014374,0.010099,,,
31420,297.826273,,297.826273,297.840647,0.014374,,,,0.014374,0.004681,-0.009693,,,
31421,297.840647,,297.840647,297.845328,0.004681,,,,0.004681,0.013497,0.008816,,,
31422,297.845328,,297.845328,297.858825,0.013497,,,,0.013497,0.006927,-0.00657,,,
31423,297.858825,,297.858825,297.865752,0.006927,,,,0.006927,0.014251,0.007324,,,
31424,297.865752,,297.865752,297.880003,0.014251,,,,0.014251,0.005219,-0.009032,,,
31425,297.880003,,297.880003,297.885222,0.005219,,,,0.005219,0.004083,-0.001136,,,
31426,297.885222,,297.885222,297.889305,0.004083,,,,0.004083,0.016478,0.012395,,,
31427,297.889305,,297.889305,297.905783,0.016478,,,,0.016478,0.009413,-0.007065,,,
31428,297.905783,,297.905783,297.915196,0.009413,,,,0.009413,0.003873,-0.00554,,,
31429,297.915196,,297.915196,297.919069,0.003873,,,,0.003873,0.006427,0.002554,,,
31430,297.919069,,297.919069,297.925496,0.006427,,,,0.006427,0.017691,0.011264,,,
31431,297.925496,,297.925496,297.943187,0.017691,,,,0.017691,0.002656,-0.015035,,,
31432,297.943187,,297.943187,297.945843,0.002656,,,,0.002656,0.019666,0.01701,,,
31433,297.945843,,297.945843,297.965509,0.019666,,,,0.019666,0.005836,-0.01383,,,
31434,297.965509,,297.965509,297.971345,0.005836,,,,0.005836,0.014745,0.008909,,,
31435,297.971345,,297.971345,297.98609,0.014745,,,,0.014745,0.017648,0.002903,,,
31436,297.98609,,297.98609,298.003738,0.017648,,,,0.017648,0,-0.017648,,,
31437,298.003738,,298.003738,298.003738,0,,,,0,0.001853,0.001853,,,
31438,298.003738,,298.003738,298.005591,0.001853,,,,0.001853,0.017661,0.015808,,,
31439,298.005591,,298.005591,298.023252,0.017661,,,,0.017661,0.001959,-0.015702,,,
31440,298.023252,,298.023252,298.025211,0.001959,,,,0.001959,0.020839,0.01888,,,
31441,298.025211,,298.025211,298.04605,0.020839,,,,0.020839,9.6E-05,-0.020743,,,
31442,298.04605,,298.04605,298.046146,9.6E-05,,,,9.6E-05,0.019439,0.019343,,,
31443,298.046146,,298.046146,298.065585,0.019439,,,,0.019439,0.019568,0.000129,,,
31444,298.065585,,298.065585,298.085153,0.019568,,,,0.019568,0.012455,-0.007113,,,
31445,298.085153,,298.085153,298.097608,0.012455,,,,0.012455,0,-0.012455,,,
31446,298.097608,,298.097608,298.097608,0,,,,0,0.002703,0.002703,,,
31447,298.097608,,298.097608,298.100311,0.002703,,,,0.002703,0.005457,0.002754,,,
31448,298.100311,,298.100311,298.105768,0.005457,,,,0.005457,0.015714,0.010257,,,
31449,298.105768,,298.105768,298.121482,0.015714,,,,0.015714,0.004168,-0.011546,,,
31450,298.121482,,298.121482,298.12565,0.004168,,,,0.004168,0.014457,0.010289,,,
31451,298.12565,,298.12565,298.140107,0.014457,,,,0.014457,0.006102,-0.008355,,,
31452,298.140107,,298.140107,298.146209,0.006102,,,,0.006102,0.016906,0.010804,,,
31453,298.146209,,298.146209,298.163115,0.016906,,,,0.016906,0.002625,-0.014281,,,
31454,298.163115,,298.163115,298.16574,0.002625,,,,0.002625,0.019632,0.017007,,,
31455,298.16574,,298.16574,298.185372,0.019632,,,,0.019632,0.000239,-0.019393,,,
31456,298.185372,,298.185372,298.185611,0.000239,,,,0.000239,0.0202,0.019961,,,
31457,298.185611,,298.185611,298.205811,0.0202,,,,0.0202,0.006982,-0.013218,,,
31458,298.205811,,298.205811,298.212793,0.006982,,,,0.006982,0.012874,0.005892,,,
31459,298.212793,,298.212793,298.225667,0.012874,,,,0.012874,0.005796,-0.007078,,,
31460,298.225667,,298.225667,298.231463,0.005796,,,,0.005796,0.014553,0.008757,,,
31461,298.231463,,298.231463,298.246016,0.014553,,,,0.014553,0.008953,-0.0056,,,
31462,298.246016,,298.246016,298.254969,0.008953,,,,0.008953,0.010634,0.001681,,,
31463,298.254969,,298.254969,298.265603,0.010634,,,,0.010634,0.006905,-0.003729,,,
31464,298.265603,,298.265603,298.272508,0.006905,,,,0.006905,0.010741,0.003836,,,
31465,298.272508,,298.272508,298.283249,0.010741,,,,0.010741,0.001854,-0.008887,,,
31466,298.283249,,298.283249,298.285103,0.001854,,,,0.001854,0.020665,0.018811,,,
31467,298.285103,,298.285103,298.305768,0.020665,,,,0.020665,3E-05,-0.020635,,,
31468,298.305768,,298.305768,298.305798,3E-05,,,,3E-05,0.019233,0.019203,,,
31469,298.305798,,298.305798,298.325031,0.019233,,,,0.019233,0.010434,-0.008799,,,
31470,298.325031,,298.325031,298.335465,0.010434,,,,0.010434,0,-0.010434,,,
31471,298.335465,,298.335465,298.335465,0,,,,0,0.01062,0.01062,,,
31472,298.335465,,298.335465,298.346085,0.01062,,,,0.01062,0.014374,0.003754,,,
31473,298.346085,,298.346085,298.360459,0.014374,,,,0.014374,0.004644,-0.00973,,,
31474,298.360459,,298.360459,298.365103,0.004644,,,,0.004644,0.006499,0.001855,,,
31475,298.365103,,298.365103,298.371602,0.006499,,,,0.006499,0.014212,0.007713,,,
31476,298.371602,,298.371602,298.385814,0.014212,,,,0.014212,0.003222,-0.01099,,,
31477,298.385814,,298.385814,298.389036,0.003222,,,,0.003222,0.016299,0.013077,,,
31478,298.389036,,298.389036,298.405335,0.016299,,,,0.016299,0.012437,-0.003862,,,
31479,298.405335,,298.405335,298.417772,0.012437,,,,0.012437,0.008007,-0.00443,,,
31480,298.417772,,298.417772,298.425779,0.008007,,,,0.008007,0.007594,-0.000413,,,
31481,298.425779,,298.425779,298.433373,0.007594,,,,0.007594,0.009673,0.002079,,,
31482,298.433373,,298.433373,298.443046,0.009673,,,,0.009673,0.002335,-0.007338,,,
31483,298.443046,,298.443046,298.445381,0.002335,,,,0.002335,0.020562,0.018227,,,
31484,298.445381,,298.445381,298.465943,0.020562,,,,0.020562,0.019495,-0.001067,,,
31485,298.465943,,298.465943,298.485438,0.019495,,,,0.019495,0.004994,-0.014501,,,
31486,298.485438,,298.485438,298.490432,0.004994,,,,0.004994,0,-0.004994,,,
31487,298.490432,,298.490432,298.490432,0,,,,0,0.015472,0.015472,,,
31488,298.490432,,298.490432,298.505904,0.015472,,,,0.015472,0.019589,0.004117,,,
31489,298.505904,,298.505904,298.525493,0.019589,,,,0.019589,0.019597,8E-06,,,
31490,298.525493,,298.525493,298.54509,0.019597,,,,0.019597,0.002062,-0.017535,,,
31491,298.54509,,298.54509,298.547152,0.002062,,,,0.002062,0,-0.002062,,,
31492,298.547152,,298.547152,298.547152,0,,,,0,0.01845,0.01845,,,
31493,298.547152,,298.547152,298.565602,0.01845,,,,0.01845,0.013848,-0.004602,,,
31494,298.565602,,298.565602,298.57945,0.013848,,,,0.013848,0,-0.013848,,,
31495,298.57945,,298.57945,298.57945,0,,,,0,0,0,,,
31496,298.57945,,298.57945,298.57945,0,,,,0,0.005646,0.005646,,,
31497,298.57945,,298.57945,298.585096,0.005646,,,,0.005646,0.020521,0.014875,,,
31498,298.585096,,298.585096,298.605617,0.020521,,,,0.020521,0.019493,-0.001028,,,
31499,298.605617,,298.605617,298.62511,0.019493,,,,0.019493,0.007363,-0.01213,,,
31500,298.62511,,298.62511,298.632473,0.007363,,,,0.007363,0,-0.007363,,,
31501,298.632473,,298.632473,298.632473,0,,,,0,0.01317,0.01317,,,
31502,298.632473,,298.632473,298.645643,0.01317,,,,0.01317,0.013987,0.000817,,,
31503,298.645643,,298.645643,298.65963,0.013987,,,,0.013987,0,-0.013987,,,
31504,298.65963,,298.65963,298.65963,0,,,,0,0.005455,0.005455,,,
31505,298.65963,,298.65963,298.665085,0.005455,,,,0.005455,0.020658,0.015203,,,
31506,298.665085,,298.665085,298.685743,0.020658,,,,0.020658,0.004164,-0.016494,,,
31507,298.685743,,298.685743,298.689907,0.004164,,,,0.004164,0.01541,0.011246,,,
31508,298.689907,,298.689907,298.705317,0.01541,,,,0.01541,0.009275,-0.006135,,,
31509,298.705317,,298.705317,298.714592,0.009275,,,,0.009275,0.011124,0.001849,,,
31510,298.714592,,298.714592,298.725716,0.011124,,,,0.011124,0.01358,0.002456,,,
31511,298.725716,,298.725716,298.739296,0.01358,,,,0.01358,0,-0.01358,,,
31512,298.739296,,298.739296,298.739296,0,,,,0,0.005977,0.005977,,,
31513,298.739296,,298.739296,298.745273,0.005977,,,,0.005977,0.011314,0.005337,,,
31514,298.745273,,298.745273,298.756587,0.011314,,,,0.011314,0.009148,-0.002166,,,
31515,298.756587,,298.756587,298.765735,0.009148,,,,0.009148,0.007129,-0.002019,,,
31516,298.765735,,298.765735,298.772864,0.007129,,,,0.007129,0.011235,0.004106,,,
31517,298.772864,,298.772864,298.784099,0.011235,,,,0.011235,0.001007,-0.010228,,,
31518,298.784099,,298.784099,298.785106,0.001007,,,,0.001007,0.020695,0.019688,,,
31519,298.785106,,298.785106,298.805801,0.020695,,,,0.020695,0.017658,-0.003037,,,
31520,298.805801,,298.805801,298.823459,0.017658,,,,0.017658,0,-0.017658,,,
31521,298.823459,,298.823459,298.823459,0,,,,0,0.003987,0.003987,,,
31522,298.823459,,298.823459,298.827446,0.003987,,,,0.003987,0.018495,0.014508,,,
31523,298.827446,,298.827446,298.845941,0.018495,,,,0.018495,0.019843,0.001348,,,
31524,298.845941,,298.845941,298.865784,0.019843,,,,0.019843,0.019295,-0.000548,,,
31525,298.865784,,298.865784,298.885079,0.019295,,,,0.019295,0.020493,0.001198,,,
31526,298.885079,,298.885079,298.905572,0.020493,,,,0.020493,0.017429,-0.003064,,,
31527,298.905572,,298.905572,298.923001,0.017429,,,,0.017429,0.001029,-0.0164,,,
31528,298.923001,,298.923001,298.92403,0.001029,,,,0.001029,0,-0.001029,,,
31529,298.92403,,298.92403,298.92403,0,,,,0,0,0,,,
31530,298.92403,,298.92403,298.92403,0,,,,0,0,0,,,
31531,298.92403,,298.92403,298.92403,0,,,,0,0.00093,0.00093,,,
31532,298.92403,,298.92403,298.92496,0.00093,,,,0.00093,0.015415,0.014485,,,
31533,298.92496,,298.92496,298.940375,0.015415,,,,0.015415,0.005329,-0.010086,,,
31534,298.940375,,298.940375,298.945704,0.005329,,,,0.005329,0.012983,0.007654,,,
31535,298.945704,,298.945704,298.958687,0.012983,,,,0.012983,0.006281,-0.006702,,,
31536,298.958687,,298.958687,298.964968,0.006281,,,,0.006281,0.020219,0.013938,,,
31537,298.964968,,298.964968,298.985187,0.020219,,,,0.020219,0.00071,-0.019509,,,
31538,298.985187,,298.985187,298.985897,0.00071,,,,0.00071,0.019349,0.018639,,,
31539,298.985897,,298.985897,299.005246,0.019349,,,,0.019349,0.013788,-0.005561,,,
31540,299.005246,,299.005246,299.019034,0.013788,,,,0.013788,0.006727,-0.007061,,,
31541,299.019034,,299.019034,299.025761,0.006727,,,,0.006727,0.005881,-0.000846,,,
31542,299.025761,,299.025761,299.031642,0.005881,,,,0.005881,0,-0.005881,,,
31543,299.031642,,299.031642,299.031642,0,,,,0,0.013874,0.013874,,,
31544,299.031642,,299.031642,299.045516,0.013874,,,,0.013874,0.016851,0.002977,,,
31545,299.045516,,299.045516,299.062367,0.016851,,,,0.016851,0,-0.016851,,,
31546,299.062367,,299.062367,299.062367,0,,,,0,0.003434,0.003434,,,
31547,299.062367,,299.062367,299.065801,0.003434,,,,0.003434,0.01292,0.009486,,,
31548,299.065801,,299.065801,299.078721,0.01292,,,,0.01292,0.006653,-0.006267,,,
31549,299.078721,,299.078721,299.085374,0.006653,,,,0.006653,0.014121,0.007468,,,
31550,299.085374,,299.085374,299.099495,0.014121,,,,0.014121,0.006619,-0.007502,,,
31551,299.099495,,299.099495,299.106114,0.006619,,,,0.006619,0.012928,0.006309,,,
31552,299.106114,,299.106114,299.119042,0.012928,,,,0.012928,0.006457,-0.006471,,,
31553,299.119042,,299.119042,299.125499,0.006457,,,,0.006457,0.014772,0.008315,,,
31554,299.125499,,299.125499,299.140271,0.014772,,,,0.014772,0.005715,-0.009057,,,
