No.,Time,,Time 1,Time 2,Delay,,Delay 1,Delay 2,Var delay,,,Total Delay,,Rata2 Delay
21775,268.075818,,268.075818,268.075818,0,,0,0.340924,0.340924,,,,,
21776,268.075818,,268.075818,268.416742,0.340924,,0.340924,0.018217,-0.322707,,,,,
21777,268.416742,,268.416742,268.434959,0.018217,,0.018217,0,-0.018217,,,,,
21778,268.434959,,268.434959,268.434959,0,,0,0,0,,,,,
21779,268.434959,,268.434959,268.434959,0,,0,0.001129,0.001129,,,,,
21780,268.434959,,268.434959,268.436088,0.001129,,0.001129,0.000578,-0.000551,,,,,
21781,268.436088,,268.436088,268.436666,0.000578,,0.000578,0,-0.000578,,,,,
21782,268.436666,,268.436666,268.436666,0,,0,0.00055,0.00055,,,,,
21783,268.436666,,268.436666,268.437216,0.00055,,0.00055,0.000597,4.70E-05,,,,,
21784,268.437216,,268.437216,268.437813,0.000597,,0.000597,0.001007,0.00041,,,,,
21785,268.437813,,268.437813,268.43882,0.001007,,0.001007,0,-0.001007,,,,,
21786,268.43882,,268.43882,268.43882,0,,0,0,0,,,,,
21787,268.43882,,268.43882,268.43882,0,,0,0.000548,0.000548,,,,,
21788,268.43882,,268.43882,268.439368,0.000548,,0.000548,0.000952,0.000404,,,,,
21789,268.439368,,268.439368,268.44032,0.000952,,0.000952,0.000323,-0.000629,,,,,
21790,268.44032,,268.44032,268.440643,0.000323,,0.000323,0,-0.000323,,,,,
21791,268.440643,,268.440643,268.440643,0,,0,0,0,,,,,
21792,268.440643,,268.440643,268.440643,0,,0,0.000428,0.000428,,,,,
21793,268.440643,,268.440643,268.441071,0.000428,,0.000428,0.00086,0.000432,,,,,
21794,268.441071,,268.441071,268.441931,0.00086,,0.00086,0.003806,0.002946,,,,,
21795,268.441931,,268.441931,268.445737,0.003806,,0.003806,7.30E-05,-0.003733,,,,,
21796,268.445737,,268.445737,268.44581,7.30E-05,,7.30E-05,0.018062,0.017989,,,,,
21797,268.44581,,268.44581,268.463872,0.018062,,0.018062,0.015368,-0.002694,,,,,
21798,268.463872,,268.463872,268.47924,0.015368,,0.015368,0.17755,0.162182,,,,,
21799,268.47924,,268.47924,268.65679,0.17755,,0.17755,0.023285,-0.154265,,,,,
21800,268.65679,,268.65679,268.680075,0.023285,,0.023285,0.054092,0.030807,,,,,
21801,268.680075,,268.680075,268.734167,0.054092,,0.054092,0,-0.054092,,,,,
21802,268.734167,,268.734167,268.734167,0,,0,0,0,,,,,
21803,268.734167,,268.734167,268.734167,0,,0,0,0,,,,,
21804,268.734167,,268.734167,268.734167,0,,0,0,0,,,,,
21805,268.734167,,268.734167,268.734167,0,,0,0,0,,,,,
21806,268.734167,,268.734167,268.734167,0,,0,0,0,,,,,
21807,268.734167,,268.734167,268.734167,0,,0,0,0,,,,,
21808,268.734167,,268.734167,268.734167,0,,0,0,0,,,,,
21809,268.734167,,268.734167,268.734167,0,,0,0,0,,,,,
21810,268.734167,,268.734167,268.734167,0,,0,0,0,,,,,
21811,268.734167,,268.734167,268.734167,0,,0,0,0,,,,,
21812,268.734167,,268.734167,268.734167,0,,0,0,0,,,,,
21813,268.734167,,268.734167,268.734167,0,,0,0,0,,,,,
21814,268.734167,,268.734167,268.734167,0,,0,0,0,,,,,
21815,268.734167,,268.734167,268.734167,0,,0,0,0,,,,,
21816,268.734167,,268.734167,268.734167,0,,0,0,0,,,,,
21817,268.734167,,268.734167,268.734167,0,,0,0,0,,,,,
21818,268.734167,,268.734167,268.734167,0,,0,0,0,,,,,
21819,268.734167,,268.734167,268.734167,0,,0,0,0,,,,,
21820,268.734167,,268.734167,268.734167,0,,0,0.001449,0.001449,,,,,
21821,268.734167,,268.734167,268.735616,0.001449,,0.001449,0.030336,0.028887,,,,,
21822,268.735616,,268.735616,268.765952,0.030336,,0.030336,0.00022,-0.030116,,,,,
21823,268.765952,,268.765952,268.766172,0.00022,,0.00022,0.00044,0.00022,,,,,
21824,268.766172,,268.766172,268.766612,0.00044,,0.00044,0.000823,0.000383,,,,,
21825,268.766612,,268.766612,268.767435,0.000823,,0.000823,0.000154,-0.000669,,,,,
21826,268.767435,,268.767435,268.767589,0.000154,,0.000154,0.000417,0.000263,,,,,
21827,268.767589,,268.767589,268.768006,0.000417,,0.000417,0.007509,0.007092,,,,,
21828,268.768006,,268.768006,268.775515,0.007509,,0.007509,0,-0.007509,,,,,
21829,268.775515,,268.775515,268.775515,0,,0,0.000553,0.000553,,,,,
21830,268.775515,,268.775515,268.776068,0.000553,,0.000553,0.003574,0.003021,,,,,
21831,268.776068,,268.776068,268.779642,0.003574,,0.003574,0,-0.003574,,,,,
21832,268.779642,,268.779642,268.779642,0,,0,0,0,,,,,
21833,268.779642,,268.779642,268.779642,0,,0,0,0,,,,,
21834,268.779642,,268.779642,268.779642,0,,0,0,0,,,,,
21835,268.779642,,268.779642,268.779642,0,,0,0,0,,,,,
21836,268.779642,,268.779642,268.779642,0,,0,0.000712,0.000712,,,,,
21837,268.779642,,268.779642,268.780354,0.000712,,0.000712,0,-0.000712,,,,,
21838,268.780354,,268.780354,268.780354,0,,0,0.000201,0.000201,,,,,
21839,268.780354,,268.780354,268.780555,0.000201,,0.000201,0.000586,0.000385,,,,,
21840,268.780555,,268.780555,268.781141,0.000586,,0.000586,0.000222,-0.000364,,,,,
21841,268.781141,,268.781141,268.781363,0.000222,,0.000222,0.000775,0.000553,,,,,
21842,268.781363,,268.781363,268.782138,0.000775,,0.000775,0.000529,-0.000246,,,,,
21843,268.782138,,268.782138,268.782667,0.000529,,0.000529,0.000122,-0.000407,,,,,
21844,268.782667,,268.782667,268.782789,0.000122,,0.000122,0.001097,0.000975,,,,,
21845,268.782789,,268.782789,268.783886,0.001097,,0.001097,0,-0.001097,,,,,
21846,268.783886,,268.783886,268.783886,0,,0,0.000386,0.000386,,,,,
21847,268.783886,,268.783886,268.784272,0.000386,,0.000386,0.000867,0.000481,,,,,
21848,268.784272,,268.784272,268.785139,0.000867,,0.000867,0.000325,-0.000542,,,,,
21849,268.785139,,268.785139,268.785464,0.000325,,0.000325,0.000319,-6.00E-06,,,,,
21850,268.785464,,268.785464,268.785783,0.000319,,0.000319,0.00993,0.009611,,,,,
21851,268.785783,,268.785783,268.795713,0.00993,,0.00993,0,-0.00993,,,,,
21852,268.795713,,268.795713,268.795713,0,,0,0,0,,,,,
21853,268.795713,,268.795713,268.795713,0,,0,0.001,0.001,,,,,
21854,268.795713,,268.795713,268.796713,0.001,,0.001,0.00653,0.00553,,,,,
21855,268.796713,,268.796713,268.803243,0.00653,,0.00653,0.000335,-0.006195,,,,,
21856,268.803243,,268.803243,268.803578,0.000335,,0.000335,0,-0.000335,,,,,
21857,268.803578,,268.803578,268.803578,0,,0,0,0,,,,,
21858,268.803578,,268.803578,268.803578,0,,0,0,0,,,,,
21859,268.803578,,268.803578,268.803578,0,,0,0,0,,,,,
21860,268.803578,,268.803578,268.803578,0,,0,0,0,,,,,
21861,268.803578,,268.803578,268.803578,0,,0,0.000918,0.000918,,,,,
21862,268.803578,,268.803578,268.804496,0.000918,,0.000918,0.024616,0.023698,,,,,
21863,268.804496,,268.804496,268.829112,0.024616,,0.024616,0.01671,-0.007906,,,,,
21864,268.829112,,268.829112,268.845822,0.01671,,0.01671,0.023875,0.007165,,,,,
21865,268.845822,,268.845822,268.869697,0.023875,,0.023875,0.014522,-0.009353,,,,,
21866,268.869697,,268.869697,268.884219,0.014522,,0.014522,0.000278,-0.014244,,,,,
21867,268.884219,,268.884219,268.884497,0.000278,,0.000278,0.000146,-0.000132,,,,,
21868,268.884497,,268.884497,268.884643,0.000146,,0.000146,0.00039,0.000244,,,,,
21869,268.884643,,268.884643,268.885033,0.00039,,0.00039,0.021503,0.021113,,,,,
21870,268.885033,,268.885033,268.906536,0.021503,,0.021503,0,-0.021503,,,,,
21871,268.906536,,268.906536,268.906536,0,,0,0.00091,0.00091,,,,,
21872,268.906536,,268.906536,268.907446,0.00091,,0.00091,0.000366,-0.000544,,,,,
21873,268.907446,,268.907446,268.907812,0.000366,,0.000366,0,-0.000366,,,,,
21874,268.907812,,268.907812,268.907812,0,,0,0,0,,,,,
21875,268.907812,,268.907812,268.907812,0,,0,0,0,,,,,
21876,268.907812,,268.907812,268.907812,0,,0,0,0,,,,,
21877,268.907812,,268.907812,268.907812,0,,0,0,0,,,,,
21878,268.907812,,268.907812,268.907812,0,,0,0,0,,,,,
21879,268.907812,,268.907812,268.907812,0,,0,0.000876,0.000876,,,,,
21880,268.907812,,268.907812,268.908688,0.000876,,0.000876,0.000291,-0.000585,,,,,
21881,268.908688,,268.908688,268.908979,0.000291,,0.000291,0,-0.000291,,,,,
21882,268.908979,,268.908979,268.908979,0,,0,0.000366,0.000366,,,,,
21883,268.908979,,268.908979,268.909345,0.000366,,0.000366,0,-0.000366,,,,,
21884,268.909345,,268.909345,268.909345,0,,0,0.000141,0.000141,,,,,
21885,268.909345,,268.909345,268.909486,0.000141,,0.000141,0.000461,0.00032,,,,,
21886,268.909486,,268.909486,268.909947,0.000461,,0.000461,0.00053,0.000069,,,,,
21887,268.909947,,268.909947,268.910477,0.00053,,0.00053,0.009639,0.009109,,,,,
21888,268.910477,,268.910477,268.920116,0.009639,,0.009639,0.001067,-0.008572,,,,,
21889,268.920116,,268.920116,268.921183,0.001067,,0.001067,0,-0.001067,,,,,
21890,268.921183,,268.921183,268.921183,0,,0,0.000461,0.000461,,,,,
21891,268.921183,,268.921183,268.921644,0.000461,,0.000461,0,-0.000461,,,,,
21892,268.921644,,268.921644,268.921644,0,,0,0.000151,0.000151,,,,,
21893,268.921644,,268.921644,268.921795,0.000151,,0.000151,7.50E-05,-0.000076,,,,,
21894,268.921795,,268.921795,268.92187,7.50E-05,,7.50E-05,0.000815,0.00074,,,,,
21895,268.92187,,268.92187,268.922685,0.000815,,0.000815,0.017106,0.016291,,,,,
21896,268.922685,,268.922685,268.939791,0.017106,,0.017106,0,-0.017106,,,,,
21897,268.939791,,268.939791,268.939791,0,,0,0,0,,,,,
21898,268.939791,,268.939791,268.939791,0,,0,0,0,,,,,
21899,268.939791,,268.939791,268.939791,0,,0,0.000905,0.000905,,,,,
21900,268.939791,,268.939791,268.940696,0.000905,,0.000905,0.001061,0.000156,,,,,
21901,268.940696,,268.940696,268.941757,0.001061,,0.001061,0.007989,0.006928,,,,,
21902,268.941757,,268.941757,268.949746,0.007989,,0.007989,0,-0.007989,,,,,
21903,268.949746,,268.949746,268.949746,0,,0,0,0,,,,,
21904,268.949746,,268.949746,268.949746,0,,0,0,0,,,,,
21905,268.949746,,268.949746,268.949746,0,,0,0,0,,,,,
21906,268.949746,,268.949746,268.949746,0,,0,0,0,,,,,
21907,268.949746,,268.949746,268.949746,0,,0,0,0,,,,,
21908,268.949746,,268.949746,268.949746,0,,0,0,0,,,,,
21909,268.949746,,268.949746,268.949746,0,,0,0.001935,0.001935,,,,,
21910,268.949746,,268.949746,268.951681,0.001935,,0.001935,0.000175,-0.00176,,,,,
21911,268.951681,,268.951681,268.951856,0.000175,,0.000175,0,-0.000175,,,,,
21912,268.951856,,268.951856,268.951856,0,,0,0.001498,0.001498,,,,,
21913,268.951856,,268.951856,268.953354,0.001498,,0.001498,0.038572,0.037074,,,,,
21914,268.953354,,268.953354,268.991926,0.038572,,0.038572,0,-0.038572,,,,,
21915,268.991926,,268.991926,268.991926,0,,0,0,0,,,,,
21916,268.991926,,268.991926,268.991926,0,,0,0,0,,,,,
21917,268.991926,,268.991926,268.991926,0,,0,0,0,,,,,
21918,268.991926,,268.991926,268.991926,0,,0,0,0,,,,,
21919,268.991926,,268.991926,268.991926,0,,0,0,0,,,,,
21920,268.991926,,268.991926,268.991926,0,,0,0,0,,,,,
21921,268.991926,,268.991926,268.991926,0,,0,0,0,,,,,
21922,268.991926,,268.991926,268.991926,0,,0,0,0,,,,,
21923,268.991926,,268.991926,268.991926,0,,0,0,0,,,,,
21924,268.991926,,268.991926,268.991926,0,,0,0,0,,,,,
21925,268.991926,,268.991926,268.991926,0,,0,0,0,,,,,
21926,268.991926,,268.991926,268.991926,0,,0,0,0,,,,,
21927,268.991926,,268.991926,268.991926,0,,0,0,0,,,,,
21928,268.991926,,268.991926,268.991926,0,,0,0,0,,,,,
21929,268.991926,,268.991926,268.991926,0,,0,0,0,,,,,
21930,268.991926,,268.991926,268.991926,0,,0,0,0,,,,,
21931,268.991926,,268.991926,268.991926,0,,0,0,0,,,,,
21932,268.991926,,268.991926,268.991926,0,,0,0,0,,,,,
21933,268.991926,,268.991926,268.991926,0,,0,0,0,,,,,
21934,268.991926,,268.991926,268.991926,0,,0,0.001154,0.001154,,,,,
21935,268.991926,,268.991926,268.99308,0.001154,,0.001154,0.001284,0.00013,,,,,
21936,268.99308,,268.99308,268.994364,0.001284,,0.001284,0.00291,0.001626,,,,,
21937,268.994364,,268.994364,268.997274,0.00291,,0.00291,0,-0.00291,,,,,
21938,268.997274,,268.997274,268.997274,0,,0,0,0,,,,,
21939,268.997274,,268.997274,268.997274,0,,0,0,0,,,,,
21940,268.997274,,268.997274,268.997274,0,,0,0,0,,,,,
21941,268.997274,,268.997274,268.997274,0,,0,0,0,,,,,
21942,268.997274,,268.997274,268.997274,0,,0,0,0,,,,,
21943,268.997274,,268.997274,268.997274,0,,0,0,0,,,,,
21944,268.997274,,268.997274,268.997274,0,,0,0,0,,,,,
21945,268.997274,,268.997274,268.997274,0,,0,0,0,,,,,
21946,268.997274,,268.997274,268.997274,0,,0,0,0,,,,,
21947,268.997274,,268.997274,268.997274,0,,0,0,0,,,,,
21948,268.997274,,268.997274,268.997274,0,,0,0,0,,,,,
21949,268.997274,,268.997274,268.997274,0,,0,0,0,,,,,
21950,268.997274,,268.997274,268.997274,0,,0,0.002437,0.002437,,,,,
21951,268.997274,,268.997274,268.999711,0.002437,,0.002437,0.006176,0.003739,,,,,
21952,268.999711,,268.999711,269.005887,0.006176,,0.006176,0.001399,-0.004777,,,,,
21953,269.005887,,269.005887,269.007286,0.001399,,0.001399,0.0005,-0.000899,,,,,
21954,269.007286,,269.007286,269.007786,0.0005,,0.0005,0.003236,0.002736,,,,,
21955,269.007786,,269.007786,269.011022,0.003236,,0.003236,0.001275,-0.001961,,,,,
21956,269.011022,,269.011022,269.012297,0.001275,,0.001275,0.000487,-0.000788,,,,,
21957,269.012297,,269.012297,269.012784,0.000487,,0.000487,0.003305,0.002818,,,,,
21958,269.012784,,269.012784,269.016089,0.003305,,0.003305,0,-0.003305,,,,,
21959,269.016089,,269.016089,269.016089,0,,0,0,0,,,,,
21960,269.016089,,269.016089,269.016089,0,,0,0,0,,,,,
21961,269.016089,,269.016089,269.016089,0,,0,0.00082,0.00082,,,,,
21962,269.016089,,269.016089,269.016909,0.00082,,0.00082,0.01141,0.01059,,,,,
21963,269.016909,,269.016909,269.028319,0.01141,,0.01141,0.001298,-0.010112,,,,,
21964,269.028319,,269.028319,269.029617,0.001298,,0.001298,0,-0.001298,,,,,
21965,269.029617,,269.029617,269.029617,0,,0,0,0,,,,,
21966,269.029617,,269.029617,269.029617,0,,0,0.00122,0.00122,,,,,
21967,269.029617,,269.029617,269.030837,0.00122,,0.00122,0.000322,-0.000898,,,,,
21968,269.030837,,269.030837,269.031159,0.000322,,0.000322,0.000514,0.000192,,,,,
21969,269.031159,,269.031159,269.031673,0.000514,,0.000514,0.000452,-0.000062,,,,,
21970,269.031673,,269.031673,269.032125,0.000452,,0.000452,0.000367,-0.000085,,,,,
21971,269.032125,,269.032125,269.032492,0.000367,,0.000367,0.00057,0.000203,,,,,
21972,269.032492,,269.032492,269.033062,0.00057,,0.00057,0.00049,-0.00008,,,,,
21973,269.033062,,269.033062,269.033552,0.00049,,0.00049,0.002388,0.001898,,,,,
21974,269.033552,,269.033552,269.03594,0.002388,,0.002388,0.001223,-0.001165,,,,,
21975,269.03594,,269.03594,269.037163,0.001223,,0.001223,0,-0.001223,,,,,
21976,269.037163,,269.037163,269.037163,0,,0,0.000579,0.000579,,,,,
21977,269.037163,,269.037163,269.037742,0.000579,,0.000579,0.000908,0.000329,,,,,
21978,269.037742,,269.037742,269.03865,0.000908,,0.000908,0,-0.000908,,,,,
21979,269.03865,,269.03865,269.03865,0,,0,0.000546,0.000546,,,,,
21980,269.03865,,269.03865,269.039196,0.000546,,0.000546,0.00068,0.000134,,,,,
21981,269.039196,,269.039196,269.039876,0.00068,,0.00068,0.001205,0.000525,,,,,
21982,269.039876,,269.039876,269.041081,0.001205,,0.001205,0.000533,-0.000672,,,,,
21983,269.041081,,269.041081,269.041614,0.000533,,0.000533,0.001534,0.001001,,,,,
21984,269.041614,,269.041614,269.043148,0.001534,,0.001534,0.001252,-0.000282,,,,,
21985,269.043148,,269.043148,269.0444,0.001252,,0.001252,0.000609,-0.000643,,,,,
21986,269.0444,,269.0444,269.045009,0.000609,,0.000609,0.000539,-0.00007,,,,,
21987,269.045009,,269.045009,269.045548,0.000539,,0.000539,0,-0.000539,,,,,
21988,269.045548,,269.045548,269.045548,0,,0,0.000653,0.000653,,,,,
21989,269.045548,,269.045548,269.046201,0.000653,,0.000653,0.000696,0.000043,,,,,
21990,269.046201,,269.046201,269.046897,0.000696,,0.000696,0.006397,0.005701,,,,,
21991,269.046897,,269.046897,269.053294,0.006397,,0.006397,0.000506,-0.005891,,,,,
21992,269.053294,,269.053294,269.0538,0.000506,,0.000506,0.001743,0.001237,,,,,
21993,269.0538,,269.0538,269.055543,0.001743,,0.001743,0,-0.001743,,,,,
21994,269.055543,,269.055543,269.055543,0,,0,0.000305,0.000305,,,,,
21995,269.055543,,269.055543,269.055848,0.000305,,0.000305,0.000218,-0.000087,,,,,
21996,269.055848,,269.055848,269.056066,0.000218,,0.000218,0.010046,0.009828,,,,,
21997,269.056066,,269.056066,269.066112,0.010046,,0.010046,0.000492,-0.009554,,,,,
21998,269.066112,,269.066112,269.066604,0.000492,,0.000492,0.000303,-0.000189,,,,,
21999,269.066604,,269.066604,269.066907,0.000303,,0.000303,0,-0.000303,,,,,
22000,269.066907,,269.066907,269.066907,0,,0,0.000375,0.000375,,,,,
22001,269.066907,,269.066907,269.067282,0.000375,,0.000375,0,-0.000375,,,,,
22002,269.067282,,269.067282,269.067282,0,,0,8.70E-05,0.000087,,,,,
22003,269.067282,,269.067282,269.067369,8.70E-05,,8.70E-05,0.000503,0.000416,,,,,
22004,269.067369,,269.067369,269.067872,0.000503,,0.000503,0.002347,0.001844,,,,,
22005,269.067872,,269.067872,269.070219,0.002347,,0.002347,0,-0.002347,,,,,
22006,269.070219,,269.070219,269.070219,0,,0,0,0,,,,,
22007,269.070219,,269.070219,269.070219,0,,0,0.000689,0.000689,,,,,
22008,269.070219,,269.070219,269.070908,0.000689,,0.000689,0.005965,0.005276,,,,,
22009,269.070908,,269.070908,269.076873,0.005965,,0.005965,0,-0.005965,,,,,
22010,269.076873,,269.076873,269.076873,0,,0,0,0,,,,,
22011,269.076873,,269.076873,269.076873,0,,0,0.000379,0.000379,,,,,
22012,269.076873,,269.076873,269.077252,0.000379,,0.000379,0.000346,-0.000033,,,,,
22013,269.077252,,269.077252,269.077598,0.000346,,0.000346,0.00284,0.002494,,,,,
22014,269.077598,,269.077598,269.080438,0.00284,,0.00284,0,-0.00284,,,,,
22015,269.080438,,269.080438,269.080438,0,,0,0,0,,,,,
22016,269.080438,,269.080438,269.080438,0,,0,0.000674,0.000674,,,,,
22017,269.080438,,269.080438,269.081112,0.000674,,0.000674,0.000428,-0.000246,,,,,
22018,269.081112,,269.081112,269.08154,0.000428,,0.000428,0.004213,0.003785,,,,,
22019,269.08154,,269.08154,269.085753,0.004213,,0.004213,0.000877,-0.003336,,,,,
22020,269.085753,,269.085753,269.08663,0.000877,,0.000877,0.002729,0.001852,,,,,
22021,269.08663,,269.08663,269.089359,0.002729,,0.002729,0,-0.002729,,,,,
22022,269.089359,,269.089359,269.089359,0,,0,0,0,,,,,
22023,269.089359,,269.089359,269.089359,0,,0,0.000782,0.000782,,,,,
22024,269.089359,,269.089359,269.090141,0.000782,,0.000782,0.007759,0.006977,,,,,
22025,269.090141,,269.090141,269.0979,0.007759,,0.007759,0.003409,-0.00435,,,,,
22026,269.0979,,269.0979,269.101309,0.003409,,0.003409,0,-0.003409,,,,,
22027,269.101309,,269.101309,269.101309,0,,0,0,0,,,,,
22028,269.101309,,269.101309,269.101309,0,,0,0,0,,,,,
22029,269.101309,,269.101309,269.101309,0,,0,0,0,,,,,
22030,269.101309,,269.101309,269.101309,0,,0,0,0,,,,,
22031,269.101309,,269.101309,269.101309,0,,0,0.000962,0.000962,,,,,
22032,269.101309,,269.101309,269.102271,0.000962,,0.000962,0.006217,0.005255,,,,,
22033,269.102271,,269.102271,269.108488,0.006217,,0.006217,0.000623,-0.005594,,,,,
22034,269.108488,,269.108488,269.109111,0.000623,,0.000623,0,-0.000623,,,,,
22035,269.109111,,269.109111,269.109111,0,,0,0,0,,,,,
22036,269.109111,,269.109111,269.109111,0,,0,0,0,,,,,
22037,269.109111,,269.109111,269.109111,0,,0,0,0,,,,,
22038,269.109111,,269.109111,269.109111,0,,0,0.000815,0.000815,,,,,
22039,269.109111,,269.109111,269.109926,0.000815,,0.000815,0.005118,0.004303,,,,,
22040,269.109926,,269.109926,269.115044,0.005118,,0.005118,0,-0.005118,,,,,
22041,269.115044,,269.115044,269.115044,0,,0,0,0,,,,,
22042,269.115044,,269.115044,269.115044,0,,0,0.001366,0.001366,,,,,
22043,269.115044,,269.115044,269.11641,0.001366,,0.001366,0.004456,0.00309,,,,,
22044,269.11641,,269.11641,269.120866,0.004456,,0.004456,0.005052,0.000596,,,,,
22045,269.120866,,269.120866,269.125918,0.005052,,0.005052,0.000965,-0.004087,,,,,
22046,269.125918,,269.125918,269.126883,0.000965,,0.000965,0.000471,-0.000494,,,,,
22047,269.126883,,269.126883,269.127354,0.000471,,0.000471,0.0056,0.005129,,,,,
22048,269.127354,,269.127354,269.132954,0.0056,,0.0056,0.002815,-0.002785,,,,,
22049,269.132954,,269.132954,269.135769,0.002815,,0.002815,0.002231,-0.000584,,,,,
22050,269.135769,,269.135769,269.138,0.002231,,0.002231,0,-0.002231,,,,,
22051,269.138,,269.138,269.138,0,,0,0,0,,,,,
22052,269.138,,269.138,269.138,0,,0,0,0,,,,,
22053,269.138,,269.138,269.138,0,,0,0,0,,,,,
22054,269.138,,269.138,269.138,0,,0,0,0,,,,,
22055,269.138,,269.138,269.138,0,,0,0,0,,,,,
22056,269.138,,269.138,269.138,0,,0,0,0,,,,,
22057,269.138,,269.138,269.138,0,,0,0.00032,0.00032,,,,,
22058,269.138,,269.138,269.13832,0.00032,,0.00032,0.000724,0.000404,,,,,
22059,269.13832,,269.13832,269.139044,0.000724,,0.000724,0,-0.000724,,,,,
22060,269.139044,,269.139044,269.139044,0,,0,0,0,,,,,
22061,269.139044,,269.139044,269.139044,0,,0,0,0,,,,,
22062,269.139044,,269.139044,269.139044,0,,0,0,0,,,,,
22063,269.139044,,269.139044,269.139044,0,,0,5.80E-05,0.000058,,,,,
22064,269.139044,,269.139044,269.139102,5.80E-05,,5.80E-05,0.000657,0.000599,,,,,
22065,269.139102,,269.139102,269.139759,0.000657,,0.000657,0.000873,0.000216,,,,,
22066,269.139759,,269.139759,269.140632,0.000873,,0.000873,0,-0.000873,,,,,
22067,269.140632,,269.140632,269.140632,0,,0,0.000546,0.000546,,,,,
22068,269.140632,,269.140632,269.141178,0.000546,,0.000546,0.000306,-0.00024,,,,,
22069,269.141178,,269.141178,269.141484,0.000306,,0.000306,0.00606,0.005754,,,,,
22070,269.141484,,269.141484,269.147544,0.00606,,0.00606,0.000237,-0.005823,,,,,
22071,269.147544,,269.147544,269.147781,0.000237,,0.000237,0,-0.000237,,,,,
22072,269.147781,,269.147781,269.147781,0,,0,0.000361,0.000361,,,,,
22073,269.147781,,269.147781,269.148142,0.000361,,0.000361,0.001045,0.000684,,,,,
22074,269.148142,,269.148142,269.149187,0.001045,,0.001045,0.00442,0.003375,,,,,
22075,269.149187,,269.149187,269.153607,0.00442,,0.00442,0.000788,-0.003632,,,,,
22076,269.153607,,269.153607,269.154395,0.000788,,0.000788,0.000835,4.70E-05,,,,,
22077,269.154395,,269.154395,269.15523,0.000835,,0.000835,0.002785,0.00195,,,,,
22078,269.15523,,269.15523,269.158015,0.002785,,0.002785,0,-0.002785,,,,,
22079,269.158015,,269.158015,269.158015,0,,0,0.000308,0.000308,,,,,
22080,269.158015,,269.158015,269.158323,0.000308,,0.000308,0.000268,-0.00004,,,,,
22081,269.158323,,269.158323,269.158591,0.000268,,0.000268,0.000283,0.000015,,,,,
22082,269.158591,,269.158591,269.158874,0.000283,,0.000283,0.000153,-0.00013,,,,,
22083,269.158874,,269.158874,269.159027,0.000153,,0.000153,0.00061,0.000457,,,,,
22084,269.159027,,269.159027,269.159637,0.00061,,0.00061,0,-0.00061,,,,,
22085,269.159637,,269.159637,269.159637,0,,0,0.00048,0.00048,,,,,
22086,269.159637,,269.159637,269.160117,0.00048,,0.00048,0.004856,0.004376,,,,,
22087,269.160117,,269.160117,269.164973,0.004856,,0.004856,0.002348,-0.002508,,,,,
22088,269.164973,,269.164973,269.167321,0.002348,,0.002348,0.000104,-0.002244,,,,,
22089,269.167321,,269.167321,269.167425,0.000104,,0.000104,0.001497,0.001393,,,,,
22090,269.167425,,269.167425,269.168922,0.001497,,0.001497,0,-0.001497,,,,,
22091,269.168922,,269.168922,269.168922,0,,0,0,0,,,,,
22092,269.168922,,269.168922,269.168922,0,,0,0.000606,0.000606,,,,,
22093,269.168922,,269.168922,269.169528,0.000606,,0.000606,0.000784,0.000178,,,,,
22094,269.169528,,269.169528,269.170312,0.000784,,0.000784,0.005947,0.005163,,,,,
22095,269.170312,,269.170312,269.176259,0.005947,,0.005947,0.000679,-0.005268,,,,,
22096,269.176259,,269.176259,269.176938,0.000679,,0.000679,0,-0.000679,,,,,
22097,269.176938,,269.176938,269.176938,0,,0,0,0,,,,,
22098,269.176938,,269.176938,269.176938,0,,0,0,0,,,,,
22099,269.176938,,269.176938,269.176938,0,,0,0.000731,0.000731,,,,,
22100,269.176938,,269.176938,269.177669,0.000731,,0.000731,0.00381,0.003079,,,,,
22101,269.177669,,269.177669,269.181479,0.00381,,0.00381,0.003279,-0.000531,,,,,
22102,269.181479,,269.181479,269.184758,0.003279,,0.003279,0,-0.003279,,,,,
22103,269.184758,,269.184758,269.184758,0,,0,0,0,,,,,
22104,269.184758,,269.184758,269.184758,0,,0,0,0,,,,,
22105,269.184758,,269.184758,269.184758,0,,0,0.000683,0.000683,,,,,
22106,269.184758,,269.184758,269.185441,0.000683,,0.000683,0.006071,0.005388,,,,,
22107,269.185441,,269.185441,269.191512,0.006071,,0.006071,0.004762,-0.001309,,,,,
22108,269.191512,,269.191512,269.196274,0.004762,,0.004762,0,-0.004762,,,,,
22109,269.196274,,269.196274,269.196274,0,,0,0,0,,,,,
22110,269.196274,,269.196274,269.196274,0,,0,0,0,,,,,
22111,269.196274,,269.196274,269.196274,0,,0,0,0,,,,,
22112,269.196274,,269.196274,269.196274,0,,0,0,0,,,,,
22113,269.196274,,269.196274,269.196274,0,,0,0,0,,,,,
22114,269.196274,,269.196274,269.196274,0,,0,0,0,,,,,
22115,269.196274,,269.196274,269.196274,0,,0,0,0,,,,,
22116,269.196274,,269.196274,269.196274,0,,0,0,0,,,,,
22117,269.196274,,269.196274,269.196274,0,,0,0,0,,,,,
22118,269.196274,,269.196274,269.196274,0,,0,0,0,,,,,
22119,269.196274,,269.196274,269.196274,0,,0,0,0,,,,,
22120,269.196274,,269.196274,269.196274,0,,0,0,0,,,,,
22121,269.196274,,269.196274,269.196274,0,,0,0,0,,,,,
22122,269.196274,,269.196274,269.196274,0,,0,0,0,,,,,
